standard	time	wmstart	depth	wmdisp15	wmwg15	depth1	wg1	wg2	wg3	wg4	wg5	wg6	wg7	wg8	ruwg1	ruwg2	ruwg3	uswg1	uswg2	pres1	pres2	pres3	pres4	pres5	pres6	load1
3.6367	1.58	0.0014053	-2.7107	-4.3432	0.0022432	1.1775	-0.875	-0.8645200000000001	-0.8728600000000001	-0.9215899999999999	-0.92505	-0.94116	-0.9626899999999999	-0.9767	-1.0297	-0.96072	-1.0726	3.5923	-2.2337	0.035769999999999996	0.037344999999999996	0.063938	0.08086	0.06769299999999999	0.058177	0.0019617999999999997
3.6368	1.6	0.0017273	-2.7102	-4.3435	0.0020821999999999998	1.1774	-0.8754799999999999	-0.8648399999999999	-0.87334	-0.92224	-0.9247299999999999	-0.94116	-0.9625299999999999	-0.9770200000000001	-1.029	-0.96121	-1.0729	3.5925	-2.234	0.036092	0.037183999999999995	0.063777	0.080699	0.06769299999999999	0.057855	0.0016398
3.637	1.62	0.0017273	-2.7103	-4.3438	0.0017602	1.1775	-0.8759600000000001	-0.8646799999999999	-0.8735	-0.9219200000000001	-0.92505	-0.94132	-0.9625299999999999	-0.9767	-1.0295	-0.9600799999999999	-1.0725	3.5928	-2.2338	0.036092	0.037023	0.063294	0.080699	0.067371	0.058016	0.0018008
3.637	1.64	0.0014053	-2.7108	-4.3432	0.0022432	1.1777	-0.87661	-0.86516	-0.87431	-0.9220799999999999	-0.92489	-0.94132	-0.96221	-0.9768600000000001	-1.029	-0.9613700000000001	-1.0725	3.5935	-2.234	0.035931	0.037023	0.063455	0.08086	0.06753200000000001	0.059142999999999994	0.0016398
3.6371	1.66	0.0015663	-2.7107	-4.3429	0.0020821999999999998	1.1772	-0.8759600000000001	-0.86387	-0.87398	-0.92224	-0.92489	-0.9414899999999999	-0.9625299999999999	-0.9771799999999999	-1.0295	-0.96104	-1.0726	3.5941	-2.2338	0.035931	0.036862	0.06361599999999999	0.08086	0.067371	0.059465	0.0018008
3.6371	1.68	0.0014053	-2.7108	-4.3437	0.0019212	1.1775	-0.87564	-0.8642	-0.8728600000000001	-0.9220799999999999	-0.92505	-0.94116	-0.9623700000000001	-0.9767	-1.0294	-0.96072	-1.0729	3.5938	-2.2341	0.035769999999999996	0.037183999999999995	0.06361599999999999	0.080377	0.06721	0.057533	0.0018008
3.6367	1.7	0.0015663	-2.711	-4.3443	0.0019212	1.1775	-0.87628	-0.8646799999999999	-0.8735	-0.9215899999999999	-0.9247299999999999	-0.94116	-0.9625299999999999	-0.9771799999999999	-1.0292	-0.96121	-1.0729	3.5939	-2.234	0.035608999999999995	0.036862	0.063455	0.080377	0.06769299999999999	0.05705	0.0014788
3.6368	1.72	0.0014053	-2.7107	-4.3435	0.0019212	1.1774	-0.87628	-0.865	-0.87334	-0.9219200000000001	-0.92505	-0.94165	-0.9623700000000001	-0.9762200000000001	-1.0297	-0.96072	-1.072	3.5941	-2.2338	0.036253	0.037023	0.063777	0.080538	0.06721	0.057372	0.0018008
3.637	1.74	0.0015663	-2.7105	-4.343	0.0025651999999999997	1.1775	-0.8758	-0.86387	-0.87334	-0.9219200000000001	-0.9245700000000001	-0.94132	-0.96221	-0.9768600000000001	-1.0292	-0.96104	-1.0728	3.5939	-2.2338	0.036092	0.037183999999999995	0.063777	0.080699	0.06769299999999999	0.057855	0.0014788
3.6368	1.76	0.0012442	-2.7107	-4.3425	0.0027262	1.1775	-0.8759600000000001	-0.86436	-0.87334	-0.92143	-0.9245700000000001	-0.94132	-0.9623700000000001	-0.9770200000000001	-1.0295	-0.96088	-1.0726	3.5938	-2.234	0.035931	0.037183999999999995	0.06361599999999999	0.080699	0.06769299999999999	0.058177	0.0018008
3.6367	1.78	0.0015663	-2.7107	-4.343	0.0025651999999999997	1.1775	-0.8761200000000001	-0.8648399999999999	-0.8735	-0.9219200000000001	-0.92489	-0.9414899999999999	-0.96221	-0.9770200000000001	-1.0297	-0.96104	-1.0726	3.5957	-2.2338	0.035931	0.036862	0.063777	0.08102100000000001	0.067371	0.057372	0.0018008
3.6371	1.8	0.0015663	-2.7107	-4.3437	0.0024042	1.1772	-0.87628	-0.8648399999999999	-0.87318	-0.92176	-0.92505	-0.94132	-0.9623700000000001	-0.97734	-1.0295	-0.96121	-1.0723	3.5956	-2.2338	0.035931	0.037023	0.064099	0.080699	0.06721	0.057694	0.0018008
3.637	1.82	0.0017273	-2.7105	-4.3437	0.0025651999999999997	1.1779	-0.87628	-0.86436	-0.87334	-0.92143	-0.9245700000000001	-0.94181	-0.9623700000000001	-0.9767	-1.029	-0.96072	-1.0723	3.5946	-2.2341	0.035931	0.037023	0.06361599999999999	0.080538	0.067371	0.058338	0.0019617999999999997
3.6368	1.84	0.0014053	-2.711	-4.3435	0.0022432	1.1775	-0.8761200000000001	-0.8646799999999999	-0.87318	-0.92176	-0.92505	-0.9414899999999999	-0.9623700000000001	-0.9770200000000001	-1.0297	-0.96121	-1.0729	3.5936	-2.2343	0.035608999999999995	0.036862	0.063938	0.080538	0.06721	0.058177	0.0018008
3.6367	1.86	0.0012442	-2.711	-4.3437	0.0019212	1.1774	-0.87564	-0.86403	-0.87334	-0.9215899999999999	-0.9247299999999999	-0.94181	-0.9625299999999999	-0.97654	-1.0295	-0.9605600000000001	-1.0729	3.5959	-2.2341	0.035608999999999995	0.037344999999999996	0.063294	0.080216	0.06721	0.057533	0.0019617999999999997
3.637	1.88	0.0012442	-2.7105	-4.343	0.0022432	1.1777	-0.8754799999999999	-0.8642	-0.87302	-0.92176	-0.92505	-0.9414899999999999	-0.9625299999999999	-0.9768600000000001	-1.0294	-0.9613700000000001	-1.0736	3.5951	-2.2338	0.035769999999999996	0.036539999999999996	0.063294	0.080538	0.06753200000000001	0.058016	0.0018008
3.6363	1.9	0.0014053	-2.711	-4.3443	0.0020821999999999998	1.1767	-0.8758	-0.8646799999999999	-0.87302	-0.9215899999999999	-0.92489	-0.94165	-0.9625299999999999	-0.9771799999999999	-1.0298	-0.96088	-1.0726	3.5951	-2.2341	0.035769999999999996	0.037023	0.063777	0.080699	0.06801499999999999	0.05898200000000001	0.0016398
3.6368	1.92	0.0012442	-2.7108	-4.3445	0.0020821999999999998	1.1771	-0.8754799999999999	-0.865	-0.8728600000000001	-0.92143	-0.92489	-0.94181	-0.9623700000000001	-0.9767	-1.0297	-0.96104	-1.0726	3.5949	-2.2341	0.036092	0.036862	0.064099	0.080699	0.06769299999999999	0.058821000000000005	0.0016398
3.6368	1.94	0.0014053	-2.711	-4.3445	0.0017602	1.1772	-0.8759600000000001	-0.8646799999999999	-0.87318	-0.92176	-0.92489	-0.94165	-0.9626899999999999	-0.9771799999999999	-1.0292	-0.9616899999999999	-1.0731	3.5952	-2.2338	0.035448	0.037023	0.06361599999999999	0.080538	0.067371	0.058660000000000004	0.0021228
3.6368	1.96	0.0012442	-2.7107	-4.3437	0.0017602	1.1772	-0.8754799999999999	-0.86436	-0.8728600000000001	-0.92127	-0.9245700000000001	-0.9414899999999999	-0.96205	-0.9767	-1.0295	-0.9613700000000001	-1.0728	3.5949	-2.234	0.035931	0.036862	0.063938	0.080538	0.06753200000000001	0.058660000000000004	0.0014788
3.6367	1.98	0.0012442	-2.7108	-4.3441	0.0019212	1.1774	-0.8753200000000001	-0.865	-0.8728600000000001	-0.9215899999999999	-0.92489	-0.9414899999999999	-0.96285	-0.9775	-1.0292	-0.96201	-1.0729	3.5933	-2.234	0.035448	0.036701	0.063777	0.080377	0.06721	0.058016	0.0019617999999999997
3.6368	2.0	0.0015663	-2.7108	-4.3435	0.0020821999999999998	1.1772	-0.87564	-0.8646799999999999	-0.8735	-0.9215899999999999	-0.9252100000000001	-0.94181	-0.9625299999999999	-0.9771799999999999	-1.029	-0.96201	-1.0731	3.5951	-2.2343	0.035931	0.037023	0.063938	0.080699	0.066888	0.057533	0.0014788
3.6365	2.02	0.00092219	-2.7111	-4.3443	0.0019212	1.1775	-0.87564	-0.865	-0.8728600000000001	-0.9215899999999999	-0.92505	-0.9414899999999999	-0.9623700000000001	-0.9770200000000001	-1.0295	-0.9616899999999999	-1.0729	3.5952	-2.2341	0.035448	0.037023	0.06361599999999999	0.079894	0.067371	0.057211	0.0018008
3.6368	2.04	0.0014053	-2.7108	-4.3435	0.0024042	1.1774	-0.87516	-0.865	-0.8728600000000001	-0.92143	-0.9247299999999999	-0.94116	-0.9623700000000001	-0.9775	-1.0294	-0.9616899999999999	-1.0726	3.5952	-2.2332	0.035608999999999995	0.037183999999999995	0.063777	0.08086	0.06721	0.057855	0.0014788
3.6365	2.06	0.0012442	-2.7111	-4.343	0.0019212	1.1772	-0.8754799999999999	-0.8646799999999999	-0.87302	-0.9215899999999999	-0.92489	-0.9419700000000001	-0.9626899999999999	-0.9768600000000001	-1.0297	-0.96072	-1.0728	3.5952	-2.2267	0.035769999999999996	0.036862	0.063455	0.080538	0.067371	0.057694	0.0019617999999999997
3.6367	2.08	0.0014053	-2.711	-4.3438	0.0017602	1.1772	-0.8754799999999999	-0.8646799999999999	-0.87318	-0.92111	-0.92489	-0.9414899999999999	-0.9623700000000001	-0.97734	-1.0292	-0.9615299999999999	-1.0728	3.5951	-2.2263	0.035931	0.037183999999999995	0.064099	0.080699	0.067854	0.057855	0.0016398
3.6367	2.1	0.0010832	-2.711	-4.3437	0.0019212	1.1774	-0.87516	-0.8646799999999999	-0.87318	-0.92127	-0.92489	-0.9414899999999999	-0.9625299999999999	-0.9770200000000001	-1.0294	-0.96104	-1.0721	3.5939	-2.2267	0.036092	0.037183999999999995	0.063455	0.080377	0.06721	0.057211	0.0016398
3.6362	2.12	0.0010832	-2.7107	-4.3432	0.0022432	1.1771	-0.87516	-0.8645200000000001	-0.87302	-0.9215899999999999	-0.92537	-0.94181	-0.96221	-0.9775	-1.0298	-0.9615299999999999	-1.0726	3.5943	-2.2264	0.035769999999999996	0.036862	0.06361599999999999	0.080538	0.067371	0.057855	0.0016398
3.6368	2.14	0.00092219	-2.7111	-4.344	0.0020821999999999998	1.1774	-0.87564	-0.8653200000000001	-0.8735	-0.9215899999999999	-0.92505	-0.94132	-0.9625299999999999	-0.97734	-1.0295	-0.9615299999999999	-1.0726	3.5938	-2.2269	0.035769999999999996	0.037023	0.06361599999999999	0.08086	0.06753200000000001	0.058821000000000005	0.0014788
3.6363	2.16	0.0014053	-2.711	-4.3446	0.0017602	1.1775	-0.8753200000000001	-0.8648399999999999	-0.87302	-0.9219200000000001	-0.92537	-0.9419700000000001	-0.9626899999999999	-0.9767	-1.0294	-0.9615299999999999	-1.0726	3.5957	-2.2316	0.035931	0.036701	0.063938	0.08102100000000001	0.06753200000000001	0.058660000000000004	0.0016398
3.6367	2.18	0.0010832	-2.711	-4.3435	0.0024042	1.1775	-0.875	-0.8646799999999999	-0.8728600000000001	-0.9219200000000001	-0.9252100000000001	-0.9414899999999999	-0.9626899999999999	-0.97767	-1.0289	-0.9623299999999999	-1.0728	3.5943	-2.235	0.035608999999999995	0.036862	0.063938	0.08102100000000001	0.06769299999999999	0.058016	0.0014788
3.6367	2.2	0.0010832	-2.7107	-4.3435	0.0022432	1.1775	-0.8746700000000001	-0.86387	-0.8723700000000001	-0.9215899999999999	-0.92505	-0.9414899999999999	-0.96221	-0.97734	-1.0294	-0.96121	-1.0726	3.5935	-2.234	0.035608999999999995	0.036701	0.06361599999999999	0.080538	0.066888	0.058016	0.0014788
3.6365	2.22	0.00092219	-2.7108	-4.3437	0.0017602	1.1769	-0.87516	-0.86516	-0.87302	-0.9215899999999999	-0.92489	-0.9414899999999999	-0.9623700000000001	-0.97734	-1.0295	-0.96121	-1.0728	3.5938	-2.2343	0.036092	0.037023	0.063777	0.080699	0.067371	0.057533	0.0011568
3.6367	2.24	0.0010832	-2.7108	-4.343	0.0024042	1.1774	-0.8754799999999999	-0.8646799999999999	-0.87334	-0.9215899999999999	-0.92505	-0.9414899999999999	-0.96285	-0.9771799999999999	-1.0294	-0.9616899999999999	-1.0728	3.5917	-2.2338	0.035608999999999995	0.036539999999999996	0.063938	0.080538	0.067049	0.056728	0.0018008
3.6368	2.26	0.0012442	-2.7108	-4.3437	0.0020821999999999998	1.1772	-0.87516	-0.8648399999999999	-0.87318	-0.9219200000000001	-0.92537	-0.94132	-0.9626899999999999	-0.9771799999999999	-1.0297	-0.96121	-1.0731	3.5925	-2.2343	0.035608999999999995	0.037023	0.06361599999999999	0.080538	0.06753200000000001	0.057694	0.0018008
3.6368	2.28	0.0014053	-2.711	-4.343	0.0022432	1.1772	-0.8753200000000001	-0.8645200000000001	-0.87318	-0.9220799999999999	-0.92505	-0.94165	-0.9625299999999999	-0.97734	-1.0294	-0.9616899999999999	-1.0731	3.592	-2.2345	0.035608999999999995	0.036701	0.06361599999999999	0.08086	0.067371	0.057694	0.0018008
3.6365	2.3	0.0010832	-2.711	-4.3438	0.0022432	1.1775	-0.8753200000000001	-0.8646799999999999	-0.87302	-0.92143	-0.92489	-0.94165	-0.9625299999999999	-0.9767	-1.03	-0.96121	-1.0733	3.5925	-2.2346	0.035608999999999995	0.036862	0.063455	0.080699	0.067049	0.058177	0.0011568
3.6359	2.32	0.00092219	-2.7108	-4.3445	0.0020821999999999998	1.1772	-0.8758	-0.8646799999999999	-0.87334	-0.92176	-0.9252100000000001	-0.94165	-0.9626899999999999	-0.9771799999999999	-1.0292	-0.96201	-1.0729	3.5923	-2.2345	0.035931	0.036862	0.06361599999999999	0.080538	0.067371	0.058177	0.0013177999999999998
3.6365	2.34	0.00076117	-2.711	-4.344	0.0025651999999999997	1.1772	-0.8754799999999999	-0.86436	-0.87318	-0.92176	-0.92505	-0.9414899999999999	-0.9625299999999999	-0.9771799999999999	-1.0297	-0.9613700000000001	-1.0726	3.5925	-2.2346	0.035608999999999995	0.036701	0.06361599999999999	0.080216	0.067854	0.057694	0.0014788
3.6363	2.36	0.00076117	-2.711	-4.3432	0.0024042	1.1772	-0.8746700000000001	-0.86355	-0.8727	-0.9219200000000001	-0.92489	-0.9421299999999999	-0.9626899999999999	-0.97734	-1.0294	-0.96185	-1.0733	3.5922	-2.2343	0.035448	0.036539999999999996	0.063294	0.080377	0.067049	0.057372	0.0014788
3.6362	2.38	0.0012442	-2.7111	-4.3427	0.0024042	1.1775	-0.875	-0.8645200000000001	-0.87302	-0.9219200000000001	-0.9247299999999999	-0.94132	-0.9623700000000001	-0.9775	-1.029	-0.9621700000000001	-1.0731	3.5923	-2.2343	0.035448	0.037023	0.063294	0.080377	0.06721	0.057211	0.0016398
3.636	2.4	0.0012442	-2.7108	-4.3432	0.0022432	1.1774	-0.8758	-0.865	-0.87302	-0.9215899999999999	-0.9247299999999999	-0.94165	-0.96221	-0.9770200000000001	-1.0294	-0.9613700000000001	-1.0733	3.5925	-2.234	0.035769999999999996	0.036701	0.06361599999999999	0.080538	0.067371	0.057372	0.0014788
3.6367	2.42	0.00092219	-2.7108	-4.3429	0.0022432	1.1775	-0.8754799999999999	-0.8642	-0.87318	-0.92176	-0.92489	-0.94181	-0.9623700000000001	-0.9767	-1.0289	-0.9621700000000001	-1.0725	3.5931	-2.234	0.035931	0.036862	0.06361599999999999	0.08086	0.06753200000000001	0.05705	0.0011568
3.6365	2.44	0.0012442	-2.711	-4.3435	0.0025651999999999997	1.1772	-0.8759600000000001	-0.8646799999999999	-0.8735	-0.9220799999999999	-0.9247299999999999	-0.94181	-0.9626899999999999	-0.97767	-1.0292	-0.96185	-1.0725	3.5941	-2.2341	0.035931	0.036862	0.06361599999999999	0.08086	0.06753200000000001	0.058338	0.0011568
3.6362	2.46	0.0012442	-2.7107	-4.3433	0.0024042	1.1775	-0.8748299999999999	-0.86387	-0.87302	-0.92176	-0.92489	-0.9419700000000001	-0.9631799999999999	-0.9771799999999999	-1.029	-0.9615299999999999	-1.0731	3.5938	-2.2327	0.035608999999999995	0.036701	0.063455	0.080538	0.06753200000000001	0.058821000000000005	0.0019617999999999997
3.6365	2.48	0.00092219	-2.711	-4.343	0.0022432	1.1775	-0.87516	-0.86387	-0.87318	-0.92224	-0.92489	-0.94181	-0.9631799999999999	-0.9771799999999999	-1.029	-0.96201	-1.0725	3.5951	-2.234	0.035287	0.036379	0.06361599999999999	0.080377	0.06753200000000001	0.056406	0.0014788
3.6365	2.5	0.00092219	-2.711	-4.3433	0.0022432	1.1775	-0.87564	-0.8642	-0.87318	-0.9219200000000001	-0.92537	-0.9419700000000001	-0.96285	-0.9768600000000001	-1.0295	-0.9616899999999999	-1.0731	3.5922	-2.2345	0.035448	0.036539999999999996	0.063455	0.080699	0.067854	0.056245	0.0013177999999999998
3.6362	2.52	0.00092219	-2.7108	-4.343	0.0024042	1.1774	-0.8761200000000001	-0.86436	-0.87398	-0.9219200000000001	-0.9247299999999999	-0.9419700000000001	-0.96285	-0.97767	-1.0292	-0.9623299999999999	-1.0728	3.5948	-2.2341	0.035931	0.036539999999999996	0.06361599999999999	0.080216	0.067371	0.057211	0.0014788
3.6368	2.54	0.00092219	-2.7107	-4.3433	0.0025651999999999997	1.1774	-0.87516	-0.8642	-0.8728600000000001	-0.92143	-0.92489	-0.94229	-0.96285	-0.9771799999999999	-1.0295	-0.9613700000000001	-1.0728	3.5952	-2.2345	0.035608999999999995	0.036539999999999996	0.06361599999999999	0.080538	0.067371	0.056567	0.0013177999999999998
3.6365	2.56	0.0012442	-2.7108	-4.3438	0.0020821999999999998	1.1774	-0.8758	-0.8646799999999999	-0.87366	-0.92176	-0.92489	-0.94229	-0.96285	-0.9767	-1.0298	-0.96185	-1.0731	3.5938	-2.2312	0.035287	0.036539999999999996	0.063777	0.080216	0.067371	0.056889	0.0013177999999999998
3.6365	2.58	0.00092219	-2.7111	-4.3429	0.0020821999999999998	1.1772	-0.8758	-0.8642	-0.87318	-0.92224	-0.92505	-0.94181	-0.96285	-0.97734	-1.0294	-0.96185	-1.0726	3.5941	-2.2253	0.035126	0.036862	0.06361599999999999	0.080216	0.067371	0.058660000000000004	0.0014788
3.6365	2.6	0.00076117	-2.7108	-4.3432	0.0022432	1.1774	-0.8761200000000001	-0.86436	-0.87334	-0.9219200000000001	-0.92505	-0.9419700000000001	-0.96285	-0.9771799999999999	-1.0298	-0.96201	-1.0737	3.5954	-2.2272	0.035287	0.037023	0.06361599999999999	0.081182	0.06753200000000001	0.057855	0.0014788
3.6365	2.62	0.00076117	-2.7113	-4.3441	0.0015993000000000001	1.1771	-0.8758	-0.86436	-0.87334	-0.92224	-0.92489	-0.94181	-0.9626899999999999	-0.97783	-1.029	-0.96265	-1.0734	3.5944	-2.2263	0.035608999999999995	0.036379	0.063294	0.080538	0.06721	0.057211	0.0011568
3.6368	2.64	0.00092219	-2.7113	-4.344	0.0019212	1.1775	-0.87661	-0.8653200000000001	-0.87382	-0.9219200000000001	-0.9252100000000001	-0.9421299999999999	-0.96301	-0.9771799999999999	-1.0297	-0.96201	-1.0733	3.5954	-2.2275	0.035931	0.036539999999999996	0.063777	0.080538	0.067854	0.056728	0.0014788
3.6363	2.66	0.0010832	-2.711	-4.3437	0.0017602	1.1775	-0.8753200000000001	-0.86355	-0.87334	-0.9220799999999999	-0.9252100000000001	-0.94181	-0.96285	-0.97783	-1.0292	-0.96265	-1.0726	3.5949	-2.2332	0.035931	0.036862	0.063777	0.080699	0.06769299999999999	0.05705	0.0013177999999999998
3.6365	2.68	0.00092219	-2.7113	-4.3437	0.0019212	1.1771	-0.87564	-0.8642	-0.87318	-0.92224	-0.92505	-0.94165	-0.9625299999999999	-0.9771799999999999	-1.0298	-0.96201	-1.0731	3.5949	-2.2348	0.035608999999999995	0.036379	0.063455	0.080377	0.06769299999999999	0.05705	0.0013177999999999998
3.6362	2.7	0.00076117	-2.7113	-4.3437	0.0024042	1.1772	-0.8758	-0.8648399999999999	-0.8728600000000001	-0.9220799999999999	-0.92537	-0.94181	-0.9631799999999999	-0.97654	-1.0298	-0.9613700000000001	-1.0731	3.5949	-2.2341	0.035448	0.036701	0.06361599999999999	0.080699	0.067371	0.056728	0.0011568
3.6362	2.72	0.0010832	-2.7115	-4.344	0.0022432	1.1771	-0.8761200000000001	-0.8646799999999999	-0.87334	-0.9224	-0.92505	-0.9419700000000001	-0.96285	-0.9779899999999999	-1.029	-0.96201	-1.0733	3.593	-2.2341	0.035126	0.036701	0.06361599999999999	0.080699	0.06721	0.057694	0.0016398
3.6363	2.74	0.00060014	-2.711	-4.3443	0.0019212	1.1772	-0.87628	-0.8648399999999999	-0.87366	-0.92224	-0.92505	-0.9421299999999999	-0.96301	-0.9775	-1.0297	-0.96185	-1.0736	3.5936	-2.2329	0.035287	0.036862	0.06313300000000001	0.080216	0.066727	0.056728	0.0014788
3.6365	2.76	0.0010832	-2.7111	-4.3443	0.0015993000000000001	1.1772	-0.87661	-0.8654799999999999	-0.87366	-0.9220799999999999	-0.9252100000000001	-0.9419700000000001	-0.96301	-0.97783	-1.029	-0.96265	-1.0731	3.5935	-2.2348	0.035608999999999995	0.036539999999999996	0.063455	0.080377	0.06753200000000001	0.056084	0.0013177999999999998
3.6363	2.78	0.00060014	-2.7111	-4.3438	0.0022432	1.1771	-0.87564	-0.86403	-0.87318	-0.92224	-0.9252100000000001	-0.9419700000000001	-0.9626899999999999	-0.97767	-1.0294	-0.9623299999999999	-1.0728	3.5936	-2.2345	0.035608999999999995	0.036701	0.063455	0.080699	0.067371	0.057372	0.0014788
3.6365	2.8	0.00092219	-2.7113	-4.344	0.0014383	1.1771	-0.8754799999999999	-0.8646799999999999	-0.8728600000000001	-0.9220799999999999	-0.92586	-0.94165	-0.96301	-0.9771799999999999	-1.0295	-0.96201	-1.0731	3.5944	-2.2343	0.035287	0.036701	0.063455	0.080538	0.06769299999999999	0.058016	0.0014788
3.6362	2.82	0.00060014	-2.711	-4.3433	0.0017602	1.1774	-0.8759600000000001	-0.8645200000000001	-0.87382	-0.9224	-0.9252100000000001	-0.9419700000000001	-0.96285	-0.9779899999999999	-1.0289	-0.96265	-1.0733	3.5952	-2.2337	0.035287	0.036701	0.063777	0.08086	0.066888	0.057372	0.0013177999999999998
3.6363	2.84	0.00092219	-2.7113	-4.3435	0.0020821999999999998	1.1772	-0.8753200000000001	-0.8642	-0.8728600000000001	-0.9220799999999999	-0.9252100000000001	-0.94181	-0.96285	-0.9770200000000001	-1.0295	-0.9621700000000001	-1.0728	3.5949	-2.2345	0.035931	0.036862	0.06361599999999999	0.080538	0.06721	0.057694	0.0014788
3.636	2.86	0.00092219	-2.7111	-4.3438	0.0020821999999999998	1.1772	-0.87628	-0.8648399999999999	-0.87398	-0.92224	-0.92553	-0.9419700000000001	-0.9626899999999999	-0.97767	-1.029	-0.9623299999999999	-1.0731	3.5949	-2.2333	0.035287	0.036701	0.063294	0.08102100000000001	0.06769299999999999	0.05705	0.0014788
3.6368	2.88	0.00060014	-2.711	-4.344	0.0019212	1.1772	-0.8753200000000001	-0.86436	-0.8735	-0.92256	-0.92553	-0.9419700000000001	-0.96285	-0.9775	-1.0297	-0.96249	-1.0729	3.5948	-2.2333	0.035608999999999995	0.036379	0.063455	0.080538	0.067371	0.056728	0.0014788
3.6365	2.9	0.0010832	-2.711	-4.344	0.0020821999999999998	1.1772	-0.8759600000000001	-0.8646799999999999	-0.87382	-0.92143	-0.92537	-0.94181	-0.96285	-0.97767	-1.0294	-0.9623299999999999	-1.0736	3.5949	-2.2327	0.035448	0.036701	0.06361599999999999	0.080055	0.06721	0.057694	0.0013177999999999998
3.6365	2.92	0.00043912	-2.7111	-4.3433	0.0020821999999999998	1.1772	-0.8754799999999999	-0.865	-0.8744700000000001	-0.9220799999999999	-0.92553	-0.94181	-0.96301	-0.97767	-1.0292	-0.96265	-1.0734	3.5948	-2.2319	0.035126	0.036539999999999996	0.063294	0.080377	0.06753200000000001	0.057372	0.0013177999999999998
3.6362	2.94	0.00076117	-2.711	-4.3437	0.0017602	1.1772	-0.8761200000000001	-0.8648399999999999	-0.87431	-0.9219200000000001	-0.92537	-0.94181	-0.9626899999999999	-0.97734	-1.0298	-0.96185	-1.0737	3.5949	-2.2332	0.035287	0.036862	0.063455	0.080538	0.067049	0.056728	0.0011568
3.6368	2.96	0.00076117	-2.7113	-4.3435	0.0017602	1.1771	-0.8754799999999999	-0.8645200000000001	-0.87382	-0.92224	-0.92553	-0.94229	-0.96285	-0.97767	-1.0292	-0.96265	-1.0733	3.593	-2.2327	0.034804	0.036218	0.062972	0.080377	0.067371	0.056728	0.0016398
3.6365	2.98	0.0010832	-2.7111	-4.3433	0.0020821999999999998	1.1774	-0.8758	-0.865	-0.8741399999999999	-0.9224	-0.92553	-0.94181	-0.96301	-0.9771799999999999	-1.0298	-0.96201	-1.0733	3.5944	-2.2322	0.035608999999999995	0.036701	0.063777	0.080538	0.067371	0.056245	0.0014788
3.6363	3.0	0.00076117	-2.711	-4.3435	0.0025651999999999997	1.1771	-0.8754799999999999	-0.8642	-0.87366	-0.9220799999999999	-0.92537	-0.94165	-0.96285	-0.97783	-1.0292	-0.96265	-1.0731	3.5948	-2.2337	0.035448	0.036539999999999996	0.063455	0.080377	0.067371	0.056889	0.0016398
