time	wmstart	wmdisp15
91.2000	4.9892	4.3461
91.2200	4.9894	4.3465
91.2400	4.9892	4.3464
91.2600	4.9894	4.3453
91.2800	4.9890	4.3451
91.3000	4.9894	4.3459
91.3200	4.9890	4.3456
91.3400	4.9895	4.3456
91.3600	4.9892	4.3454
91.3800	4.9894	4.3461
91.4000	4.9895	4.3459
91.4200	4.9894	4.3459
91.4400	4.9895	4.3461
91.4600	4.9892	4.3454
91.4800	4.9890	4.3462
91.5000	4.9895	4.3462
91.5200	4.9894	4.3449
91.5400	4.9892	4.3451
91.5600	4.9887	4.3462
91.5800	4.9892	4.3453
91.6000	4.9897	4.3459
91.6200	4.9897	4.3461
91.6400	4.9895	4.3461
91.6600	4.9895	4.3459
91.6800	4.9894	4.3461
91.7000	4.9892	4.3453
91.7200	4.9895	4.3464
91.7400	4.9894	4.3464
91.7600	4.9894	4.3459
91.7800	4.9895	4.3462
91.8000	4.9892	4.3457
91.8200	4.9892	4.3461
91.8400	4.9890	4.3459
91.8600	4.9894	4.3457
91.8800	4.9892	4.3453
91.9000	4.9892	4.3440
91.9200	4.9895	4.3441
91.9400	4.9895	4.3438
91.9600	4.9899	4.3441
91.9800	4.9892	4.3440
92.0000	4.9890	4.3445
92.0200	4.9890	4.3441
92.0400	4.9892	4.3437
92.0600	4.9895	4.3437
92.0800	4.9892	4.3438
92.1000	4.9892	4.3430
92.1200	4.9895	4.3430
92.1400	4.9894	4.3432
92.1600	4.9894	4.3445
92.1800	4.9892	4.3443
92.2000	4.9892	4.3441
92.2200	4.9892	4.3438
92.2400	4.9892	4.3433
92.2600	4.9894	4.3438
92.2800	4.9895	4.3443
92.3000	4.9892	4.3443
92.3200	4.9892	4.3446
92.3400	4.9892	4.3441
92.3600	4.9892	4.3435
92.3800	4.9895	4.3437
92.4000	4.9894	4.3432
92.4200	4.9892	4.3433
92.4400	4.9897	4.3428
92.4600	4.9892	4.3427
92.4800	4.9894	4.3433
92.5000	4.9895	4.3432
92.5200	4.9897	4.3433
92.5400	4.9895	4.3425
92.5600	4.9892	4.3437
92.5800	4.9892	4.3441
92.6000	4.9895	4.3441
92.6200	4.9892	4.3432
92.6400	4.9895	4.3428
92.6600	4.9894	4.3430
92.6800	4.9894	4.3427
92.7000	4.9895	4.3424
92.7200	4.9894	4.3427
92.7400	4.9892	4.3427
92.7600	4.9895	4.3425
92.7800	4.9894	4.3425
92.8000	4.9890	4.3419
92.8200	4.9892	4.3425
92.8400	4.9894	4.3432
92.8600	4.9895	4.3433
92.8800	4.9894	4.3427
92.9000	4.9892	4.3419
92.9200	4.9890	4.3424
92.9400	4.9892	4.3427
92.9600	4.9894	4.3422
92.9800	4.9892	4.3420
93.0000	4.9892	4.3417
93.0200	4.9894	4.3424
93.0400	4.9897	4.3427
93.0600	4.9895	4.3419
93.0800	4.9892	4.3422
93.1000	4.9895	4.3424
93.1200	4.9892	4.3424
93.1400	4.9897	4.3417
93.1600	4.9894	4.3419
93.1800	4.9890	4.3422
93.2000	4.9897	4.3420
93.2200	4.9890	4.3412
93.2400	4.9892	4.3416
93.2600	4.9895	4.3427
93.2800	4.9894	4.3411
93.3000	4.9897	4.3412
93.3200	4.9894	4.3412
93.3400	4.9892	4.3412
93.3600	4.9894	4.3420
93.3800	4.9894	4.3414
93.4000	4.9895	4.3414
93.4200	4.9892	4.3417
93.4400	4.9897	4.3409
93.4600	4.9892	4.3399
93.4800	4.9895	4.3396
93.5000	4.9890	4.3409
93.5200	4.9895	4.3411
93.5400	4.9892	4.3412
93.5600	4.9895	4.3401
93.5800	4.9897	4.3408
93.6000	4.9892	4.3403
93.6200	4.9897	4.3396
93.6400	4.9894	4.3396
93.6600	4.9894	4.3398
93.6800	4.9894	4.3401
93.7000	4.9894	4.3401
93.7200	4.9892	4.3398
93.7400	4.9897	4.3395
93.7600	4.9895	4.3401
93.7800	4.9894	4.3399
93.8000	4.9890	4.3390
93.8200	4.9894	4.3396
93.8400	4.9894	4.3403
93.8600	4.9895	4.3398
93.8800	4.9897	4.3393
93.9000	4.9894	4.3390
93.9200	4.9897	4.3390
93.9400	4.9895	4.3393
93.9600	4.9894	4.3391
93.9800	4.9894	4.3382
94.0000	4.9890	4.3385
94.0200	4.9894	4.3388
94.0400	4.9892	4.3387
94.0600	4.9892	4.3385
94.0800	4.9897	4.3383
94.1000	4.9890	4.3382
94.1200	4.9895	4.3383
94.1400	4.9894	4.3382
94.1600	4.9897	4.3385
94.1800	4.9894	4.3385
94.2000	4.9894	4.3372
94.2200	4.9892	4.3369
94.2400	4.9895	4.3370
94.2600	4.9894	4.3374
94.2800	4.9892	4.3369
94.3000	4.9892	4.3370
94.3200	4.9892	4.3370
94.3400	4.9895	4.3372
94.3600	4.9892	4.3374
94.3800	4.9892	4.3379
94.4000	4.9892	4.3374
94.4200	4.9895	4.3370
94.4400	4.9892	4.3372
94.4600	4.9895	4.3369
94.4800	4.9892	4.3366
94.5000	4.9892	4.3362
94.5200	4.9894	4.3364
94.5400	4.9892	4.3361
94.5600	4.9895	4.3362
94.5800	4.9894	4.3361
94.6000	4.9897	4.3364
94.6200	4.9890	4.3366
94.6400	4.9894	4.3364
94.6600	4.9892	4.3362
94.6800	4.9895	4.3361
94.7000	4.9894	4.3353
94.7200	4.9890	4.3354
94.7400	4.9897	4.3353
94.7600	4.9890	4.3358
94.7800	4.9894	4.3356
94.8000	4.9894	4.3346
94.8200	4.9894	4.3340
94.8400	4.9897	4.3343
94.8600	4.9894	4.3346
94.8800	4.9890	4.3342
94.9000	4.9895	4.3340
94.9200	4.9889	4.3340
94.9400	4.9890	4.3342
94.9600	4.9890	4.3342
94.9800	4.9894	4.3338
95.0000	4.9894	4.3337
95.0200	4.9890	4.3333
95.0400	4.9892	4.3319
95.0600	4.9895	4.3321
95.0800	4.9892	4.3319
95.1000	4.9899	4.3325
95.1200	4.9889	4.3319
95.1400	4.9892	4.3317
95.1600	4.9895	4.3321
95.1800	4.9894	4.3319
95.2000	4.9895	4.3322
95.2200	4.9895	4.3321
95.2400	4.9895	4.3314
95.2600	4.9892	4.3311
95.2800	4.9894	4.3311
95.3000	4.9894	4.3314
95.3200	4.9895	4.3316
95.3400	4.9895	4.3308
95.3600	4.9892	4.3303
95.3800	4.9895	4.3301
95.4000	4.9894	4.3304
95.4200	4.9894	4.3295
95.4400	4.9894	4.3300
95.4600	4.9895	4.3295
95.4800	4.9894	4.3301
95.5000	4.9895	4.3295
95.5200	4.9892	4.3288
95.5400	4.9892	4.3288
95.5600	4.9895	4.3287
95.5800	4.9895	4.3284
95.6000	4.9892	4.3277
95.6200	4.9894	4.3272
95.6400	4.9895	4.3279
95.6600	4.9890	4.3277
95.6800	4.9892	4.3274
95.7000	4.9892	4.3274
95.7200	4.9897	4.3267
95.7400	4.9895	4.3264
95.7600	4.9894	4.3259
95.7800	4.9894	4.3259
95.8000	4.9895	4.3261
95.8200	4.9895	4.3263
95.8400	4.9897	4.3263
95.8600	4.9899	4.3259
95.8800	4.9892	4.3263
95.9000	4.9894	4.3256
95.9200	4.9892	4.3258
95.9400	4.9892	4.3248
95.9600	4.9894	4.3240
95.9800	4.9895	4.3247
96.0000	4.9892	4.3247
96.0200	4.9895	4.3240
96.0400	4.9894	4.3240
96.0600	4.9895	4.3232
96.0800	4.9895	4.3232
96.1000	4.9892	4.3227
96.1200	4.9895	4.3232
96.1400	4.9892	4.3216
96.1600	4.9895	4.3219
96.1800	4.9894	4.3221
96.2000	4.9890	4.3218
96.2200	4.9894	4.3216
96.2400	4.9892	4.3216
96.2600	4.9897	4.3208
96.2800	4.9892	4.3205
96.3000	4.9894	4.3200
96.3200	4.9892	4.3198
96.3400	4.9894	4.3201
96.3600	4.9895	4.3192
96.3800	4.9892	4.3193
96.4000	4.9892	4.3195
96.4200	4.9892	4.3195
96.4400	4.9890	4.3195
96.4600	4.9894	4.3185
96.4800	4.9892	4.3169
96.5000	4.9895	4.3166
96.5200	4.9892	4.3172
96.5400	4.9894	4.3168
96.5600	4.9894	4.3164
96.5800	4.9892	4.3169
96.6000	4.9895	4.3166
96.6200	4.9892	4.3158
96.6400	4.9892	4.3158
96.6600	4.9892	4.3147
96.6800	4.9892	4.3143
96.7000	4.9894	4.3139
96.7200	4.9894	4.3135
96.7400	4.9895	4.3134
96.7600	4.9895	4.3132
96.7800	4.9892	4.3129
96.8000	4.9892	4.3129
96.8200	4.9892	4.3119
96.8400	4.9894	4.3121
96.8600	4.9894	4.3110
96.8800	4.9894	4.3110
96.9000	4.9895	4.3110
96.9200	4.9890	4.3105
96.9400	4.9892	4.3102
96.9600	4.9894	4.3100
96.9800	4.9892	4.3092
97.0000	4.9894	4.3086
97.0200	4.9895	4.3077
97.0400	4.9895	4.3082
97.0600	4.9895	4.3086
97.0800	4.9894	4.3071
97.1000	4.9897	4.3061
97.1200	4.9890	4.3063
97.1400	4.9892	4.3052
97.1600	4.9892	4.3049
97.1800	4.9892	4.3047
97.2000	4.9895	4.3047
97.2200	4.9894	4.3044
97.2400	4.9890	4.3037
97.2600	4.9892	4.3031
97.2800	4.9890	4.3028
97.3000	4.9894	4.3023
97.3200	4.9894	4.3018
97.3400	4.9889	4.3016
97.3600	4.9894	4.3011
97.3800	4.9895	4.3011
97.4000	4.9895	4.2999
97.4200	4.9890	4.2994
97.4400	4.9894	4.2997
97.4600	4.9894	4.2987
97.4800	4.9895	4.2979
97.5000	4.9890	4.2978
97.5200	4.9897	4.2968
97.5400	4.9894	4.2963
97.5600	4.9892	4.2963
97.5800	4.9894	4.2954
97.6000	4.9897	4.2950
97.6200	4.9894	4.2942
97.6400	4.9895	4.2936
97.6600	4.9895	4.2931
97.6800	4.9892	4.2916
97.7000	4.9890	4.2929
97.7200	4.9892	4.2923
97.7400	4.9894	4.2910
97.7600	4.9892	4.2905
97.7800	4.9894	4.2902
97.8000	4.9894	4.2899
97.8200	4.9890	4.2894
97.8400	4.9890	4.2888
97.8600	4.9895	4.2878
97.8800	4.9895	4.2879
97.9000	4.9890	4.2878
97.9200	4.9894	4.2870
97.9400	4.9892	4.2857
97.9600	4.9892	4.2854
97.9800	4.9894	4.2846
98.0000	4.9892	4.2831
98.0200	4.9894	4.2830
98.0400	4.9894	4.2826
98.0600	4.9890	4.2828
98.0800	4.9894	4.2813
98.1000	4.9892	4.2805
98.1200	4.9894	4.2799
98.1400	4.9895	4.2796
98.1600	4.9895	4.2791
98.1800	4.9894	4.2781
98.2000	4.9892	4.2776
98.2200	4.9894	4.2775
98.2400	4.9894	4.2762
98.2600	4.9892	4.2752
98.2800	4.9897	4.2751
98.3000	4.9895	4.2744
98.3200	4.9892	4.2728
98.3400	4.9892	4.2725
98.3600	4.9892	4.2722
98.3800	4.9897	4.2710
98.4000	4.9890	4.2707
98.4200	4.9894	4.2698
98.4400	4.9894	4.2694
98.4600	4.9890	4.2689
98.4800	4.9894	4.2683
98.5000	4.9892	4.2673
98.5200	4.9890	4.2669
98.5400	4.9892	4.2657
98.5600	4.9894	4.2646
98.5800	4.9894	4.2635
98.6000	4.9895	4.2622
98.6200	4.9892	4.2625
98.6400	4.9894	4.2617
98.6600	4.9892	4.2615
98.6800	4.9894	4.2603
98.7000	4.9892	4.2596
98.7200	4.9892	4.2586
98.7400	4.9895	4.2582
98.7600	4.9892	4.2566
98.7800	4.9892	4.2559
98.8000	4.9892	4.2549
98.8200	4.9897	4.2541
98.8400	4.9897	4.2529
98.8600	4.9892	4.2524
98.8800	4.9895	4.2516
98.9000	4.9894	4.2508
98.9200	4.9892	4.2493
98.9400	4.9894	4.2488
98.9600	4.9895	4.2483
98.9800	4.9894	4.2477
99.0000	4.9892	4.2456
99.0200	4.9895	4.2453
99.0400	4.9890	4.2446
99.0600	4.9895	4.2435
99.0800	4.9897	4.2416
99.1000	4.9894	4.2405
99.1200	4.9892	4.2405
99.1400	4.9895	4.2392
99.1600	4.9894	4.2376
99.1800	4.9894	4.2371
99.2000	4.9892	4.2361
99.2200	4.9895	4.2356
99.2400	4.9892	4.2353
99.2600	4.9895	4.2347
99.2800	4.9895	4.2330
99.3000	4.9897	4.2318
99.3200	4.9890	4.2311
99.3400	4.9890	4.2293
99.3600	4.9894	4.2285
99.3800	4.9892	4.2277
99.4000	4.9894	4.2263
99.4200	4.9897	4.2250
99.4400	4.9892	4.2244
99.4600	4.9894	4.2234
99.4800	4.9894	4.2218
99.5000	4.9894	4.2197
99.5200	4.9894	4.2194
99.5400	4.9894	4.2181
99.5600	4.9890	4.2163
99.5800	4.9892	4.2157
99.6000	4.9894	4.2142
99.6200	4.9894	4.2137
99.6400	4.9894	4.2126
99.6600	4.9892	4.2112
99.6800	4.9892	4.2102
99.7000	4.9890	4.2084
99.7200	4.9894	4.2068
99.7400	4.9897	4.2058
99.7600	4.9892	4.2054
99.7800	4.9892	4.2044
99.8000	4.9894	4.2033
99.8200	4.9890	4.2005
99.8400	4.9894	4.2002
99.8600	4.9895	4.1989
99.8800	4.9894	4.1971
99.9000	4.9892	4.1962
99.9200	4.9895	4.1942
99.9400	4.9890	4.1930
99.9600	4.9892	4.1922
99.9800	4.9894	4.1912
100.0000	4.9894	4.1901
100.0200	4.9892	4.1883
100.0400	4.9897	4.1868
100.0600	4.9895	4.1854
100.0800	4.9895	4.1835
100.1000	4.9897	4.1825
100.1200	4.9892	4.1815
100.1400	4.9894	4.1801
100.1600	4.9894	4.1785
100.1800	4.9892	4.1767
100.2000	4.9895	4.1761
100.2200	4.9895	4.1748
100.2400	4.9892	4.1727
100.2600	4.9892	4.1711
100.2800	4.9894	4.1699
100.3000	4.9892	4.1678
100.3200	4.9894	4.1658
100.3400	4.9894	4.1645
100.3600	4.9892	4.1632
100.3800	4.9897	4.1611
100.4000	4.9894	4.1593
100.4200	4.9890	4.1590
100.4400	4.9894	4.1572
100.4600	4.9890	4.1554
100.4800	4.9892	4.1540
100.5000	4.9895	4.1519
100.5200	4.9892	4.1509
100.5400	4.9895	4.1495
100.5600	4.9894	4.1474
100.5800	4.9892	4.1450
100.6000	4.9894	4.1440
100.6200	4.9890	4.1424
100.6400	4.9894	4.1406
100.6600	4.9895	4.1387
100.6800	4.9894	4.1366
100.7000	4.9892	4.1358
100.7200	4.9890	4.1340
100.7400	4.9890	4.1321
100.7600	4.9894	4.1302
100.7800	4.9894	4.1279
100.8000	4.9892	4.1265
100.8200	4.9890	4.1244
100.8400	4.9894	4.1218
100.8600	4.9895	4.1202
100.8800	4.9894	4.1186
100.9000	4.9892	4.1168
100.9200	4.9892	4.1150
100.9400	4.9890	4.1126
100.9600	4.9892	4.1113
100.9800	4.9894	4.1094
101.0000	4.9892	4.1076
101.0200	4.9892	4.1049
101.0400	4.9890	4.1033
101.0600	4.9892	4.1009
101.0800	4.9894	4.0996
101.1000	4.9895	4.0980
101.1200	4.9897	4.0962
101.1400	4.9894	4.0938
101.1600	4.9897	4.0914
101.1800	4.9895	4.0888
101.2000	4.9890	4.0870
101.2200	4.9892	4.0851
101.2400	4.9895	4.0841
101.2600	4.9890	4.0827
101.2800	4.9895	4.0799
101.3000	4.9895	4.0769
101.3200	4.9892	4.0745
101.3400	4.9894	4.0729
101.3600	4.9895	4.0706
101.3800	4.9892	4.0687
101.4000	4.9895	4.0659
101.4200	4.9894	4.0635
101.4400	4.9894	4.0616
101.4600	4.9894	4.0601
101.4800	4.9895	4.0572
101.5000	4.9892	4.0543
101.5200	4.9894	4.0523
101.5400	4.9892	4.0489
101.5600	4.9895	4.0474
101.5800	4.9895	4.0450
101.6000	4.9890	4.0428
101.6200	4.9892	4.0410
101.6400	4.9895	4.0382
101.6600	4.9892	4.0360
101.6800	4.9892	4.0329
101.7000	4.9894	4.0310
101.7200	4.9892	4.0284
101.7400	4.9895	4.0257
101.7600	4.9894	4.0239
101.7800	4.9889	4.0209
101.8000	4.9889	4.0183
101.8200	4.9892	4.0159
101.8400	4.9894	4.0138
101.8600	4.9897	4.0114
101.8800	4.9892	4.0086
101.9000	4.9892	4.0057
101.9200	4.9892	4.0030
101.9400	4.9889	4.0001
101.9600	4.9897	3.9975
101.9800	4.9897	3.9953
102.0000	4.9895	3.9932
102.0200	4.9894	3.9899
102.0400	4.9890	3.9872
102.0600	4.9894	3.9845
102.0800	4.9895	3.9819
102.1000	4.9895	3.9788
102.1200	4.9895	3.9764
102.1400	4.9892	3.9742
102.1600	4.9895	3.9705
102.1800	4.9894	3.9676
102.2000	4.9894	3.9650
102.2200	4.9895	3.9627
102.2400	4.9894	3.9598
102.2600	4.9892	3.9568
102.2800	4.9894	3.9537
102.3000	4.9895	3.9507
102.3200	4.9895	3.9478
102.3400	4.9895	3.9442
102.3600	4.9894	3.9408
102.3800	4.9894	3.9381
102.4000	4.9895	3.9355
102.4200	4.9895	3.9334
102.4400	4.9894	3.9302
102.4600	4.9894	3.9270
102.4800	4.9892	3.9233
102.5000	4.9894	3.9206
102.5200	4.9897	3.9172
102.5400	4.9897	3.9130
102.5600	4.9892	3.9099
102.5800	4.9895	3.9070
102.6000	4.9894	3.9045
102.6200	4.9897	3.9020
102.6400	4.9894	3.8983
102.6600	4.9894	3.8950
102.6800	4.9892	3.8913
102.7000	4.9895	3.8879
102.7200	4.9894	3.8842
102.7400	4.9895	3.8811
102.7600	4.9895	3.8781
102.7800	4.9892	3.8742
102.8000	4.9892	3.8718
102.8200	4.9894	3.8678
102.8400	4.9895	3.8642
102.8600	4.9892	3.8610
102.8800	4.9894	3.8576
102.9000	4.9890	3.8538
102.9200	4.9895	3.8499
102.9400	4.9892	3.8465
102.9600	4.9895	3.8434
102.9800	4.9895	3.8402
103.0000	4.9894	3.8362
103.0200	4.9894	3.8327
103.0400	4.9894	3.8290
103.0600	4.9895	3.8251
103.0800	4.9894	3.8211
103.1000	4.9892	3.8177
103.1200	4.9892	3.8145
103.1400	4.9894	3.8103
103.1600	4.9895	3.8067
103.1800	4.9894	3.8029
103.2000	4.9892	3.7995
103.2200	4.9894	3.7963
103.2400	4.9892	3.7919
103.2600	4.9895	3.7882
103.2800	4.9895	3.7842
103.3000	4.9894	3.7808
103.3200	4.9897	3.7763
103.3400	4.9897	3.7728
103.3600	4.9892	3.7681
103.3800	4.9892	3.7650
103.4000	4.9895	3.7609
103.4200	4.9892	3.7570
103.4400	4.9897	3.7531
103.4600	4.9894	3.7488
103.4800	4.9892	3.7444
103.5000	4.9889	3.7396
103.5200	4.9892	3.7356
103.5400	4.9892	3.7317
103.5600	4.9890	3.7277
103.5800	4.9894	3.7232
103.6000	4.9890	3.7192
103.6200	4.9894	3.7159
103.6400	4.9895	3.7113
103.6600	4.9892	3.7066
103.6800	4.9895	3.7024
103.7000	4.9890	3.6979
103.7200	4.9895	3.6934
103.7400	4.9892	3.6895
103.7600	4.9894	3.6854
103.7800	4.9894	3.6813
103.8000	4.9894	3.6760
103.8200	4.9890	3.6718
103.8400	4.9890	3.6673
103.8600	4.9892	3.6627
103.8800	4.9890	3.6578
103.9000	4.9892	3.6536
103.9200	4.9894	3.6490
103.9400	4.9894	3.6445
103.9600	4.9892	3.6396
103.9800	4.9895	3.6358
104.0000	4.9895	3.6298
104.0200	4.9890	3.6253
104.0400	4.9895	3.6205
104.0600	4.9894	3.6165
104.0800	4.9895	3.6119
104.1000	4.9890	3.6079
104.1200	4.9894	3.6029
104.1400	4.9894	3.5970
104.1600	4.9892	3.5917
104.1800	4.9894	3.5870
104.2000	4.9892	3.5823
104.2200	4.9892	3.5772
104.2400	4.9892	3.5728
104.2600	4.9890	3.5678
104.2800	4.9892	3.5630
104.3000	4.9894	3.5580
104.3200	4.9892	3.5529
104.3400	4.9895	3.5471
104.3600	4.9894	3.5427
104.3800	4.9894	3.5374
104.4000	4.9894	3.5326
104.4200	4.9897	3.5274
104.4400	4.9895	3.5226
104.4600	4.9892	3.5176
104.4800	4.9894	3.5116
104.5000	4.9894	3.5065
104.5200	4.9892	3.5012
104.5400	4.9892	3.4952
104.5600	4.9895	3.4901
104.5800	4.9892	3.4848
104.6000	4.9895	3.4796
104.6200	4.9892	3.4745
104.6400	4.9894	3.4696
104.6600	4.9895	3.4640
104.6800	4.9892	3.4580
104.7000	4.9894	3.4527
104.7200	4.9894	3.4479
104.7400	4.9894	3.4426
104.7600	4.9895	3.4366
104.7800	4.9894	3.4315
104.8000	4.9892	3.4258
104.8200	4.9897	3.4194
104.8400	4.9894	3.4136
104.8600	4.9894	3.4080
104.8800	4.9892	3.4023
104.9000	4.9892	3.3965
104.9200	4.9889	3.3906
104.9400	4.9895	3.3859
104.9600	4.9895	3.3796
104.9800	4.9894	3.3737
105.0000	4.9892	3.3676
105.0200	4.9894	3.3621
105.0400	4.9894	3.3560
105.0600	4.9895	3.3508
105.0800	4.9892	3.3444
105.1000	4.9897	3.3381
105.1200	4.9892	3.3321
105.1400	4.9894	3.3257
105.1600	4.9894	3.3194
105.1800	4.9897	3.3131
105.2000	4.9894	3.3077
105.2200	4.9895	3.3024
105.2400	4.9892	3.2958
105.2600	4.9894	3.2898
105.2800	4.9895	3.2835
105.3000	4.9894	3.2766
105.3200	4.9894	3.2708
105.3400	4.9894	3.2645
105.3600	4.9895	3.2579
105.3800	4.9895	3.2521
105.4000	4.9894	3.2459
105.4200	4.9892	3.2389
105.4400	4.9894	3.2330
105.4600	4.9895	3.2265
105.4800	4.9894	3.2193
105.5000	4.9894	3.2125
105.5200	4.9892	3.2058
105.5400	4.9897	3.2003
105.5600	4.9892	3.1940
105.5800	4.9892	3.1869
105.6000	4.9892	3.1800
105.6200	4.9894	3.1734
105.6400	4.9892	3.1670
105.6600	4.9894	3.1612
105.6800	4.9892	3.1538
105.7000	4.9892	3.1467
105.7200	4.9892	3.1401
105.7400	4.9895	3.1332
105.7600	4.9892	3.1264
105.7800	4.9894	3.1188
105.8000	4.9895	3.1122
105.8200	4.9895	3.1053
105.8400	4.9894	3.0990
105.8600	4.9895	3.0919
105.8800	4.9889	3.0857
105.9000	4.9894	3.0786
105.9200	4.9892	3.0705
105.9400	4.9892	3.0641
105.9600	4.9894	3.0564
105.9800	4.9890	3.0488
106.0000	4.9894	3.0419
106.0200	4.9894	3.0350
106.0400	4.9892	3.0280
106.0600	4.9892	3.0210
106.0800	4.9892	3.0142
106.1000	4.9890	3.0068
106.1200	4.9890	2.9999
106.1400	4.9894	2.9917
106.1600	4.9894	2.9838
106.1800	4.9894	2.9768
106.2000	4.9892	2.9694
106.2200	4.9895	2.9627
106.2400	4.9892	2.9553
106.2600	4.9892	2.9482
106.2800	4.9892	2.9397
106.3000	4.9892	2.9327
106.3200	4.9890	2.9252
106.3400	4.9894	2.9179
106.3600	4.9892	2.9097
106.3800	4.9894	2.9020
106.4000	4.9892	2.8946
106.4200	4.9894	2.8872
106.4400	4.9892	2.8790
106.4600	4.9892	2.8708
106.4800	4.9894	2.8629
106.5000	4.9890	2.8559
106.5200	4.9894	2.8477
106.5400	4.9895	2.8389
106.5600	4.9895	2.8321
106.5800	4.9894	2.8242
106.6000	4.9897	2.8155
106.6200	4.9894	2.8076
106.6400	4.9890	2.7996
106.6600	4.9895	2.7924
106.6800	4.9895	2.7835
106.7000	4.9890	2.7748
106.7200	4.9895	2.7676
106.7400	4.9894	2.7600
106.7600	4.9894	2.7518
106.7800	4.9895	2.7442
106.8000	4.9895	2.7355
106.8200	4.9894	2.7275
106.8400	4.9894	2.7191
106.8600	4.9892	2.7109
106.8800	4.9894	2.7020
106.9000	4.9894	2.6940
106.9200	4.9892	2.6858
106.9400	4.9892	2.6776
106.9600	4.9894	2.6694
106.9800	4.9894	2.6599
107.0000	4.9892	2.6518
107.0200	4.9894	2.6441
107.0400	4.9894	2.6357
107.0600	4.9894	2.6261
107.0800	4.9890	2.6175
107.1000	4.9897	2.6090
107.1200	4.9897	2.6006
107.1400	4.9890	2.5922
107.1600	4.9892	2.5832
107.1800	4.9895	2.5739
107.2000	4.9890	2.5654
107.2200	4.9892	2.5572
107.2400	4.9890	2.5483
107.2600	4.9894	2.5396
107.2800	4.9894	2.5319
107.3000	4.9894	2.5232
107.3200	4.9894	2.5140
107.3400	4.9895	2.5045
107.3600	4.9894	2.4955
107.3800	4.9895	2.4863
107.4000	4.9895	2.4770
107.4200	4.9894	2.4681
107.4400	4.9894	2.4598
107.4600	4.9895	2.4507
107.4800	4.9894	2.4419
107.5000	4.9892	2.4327
107.5200	4.9895	2.4237
107.5400	4.9894	2.4145
107.5600	4.9895	2.4057
107.5800	4.9892	2.3957
107.6000	4.9897	2.3867
107.6200	4.9895	2.3773
107.6400	4.9894	2.3683
107.6600	4.9895	2.3588
107.6800	4.9897	2.3503
107.7000	4.9897	2.3413
107.7200	4.9892	2.3314
107.7400	4.9895	2.3216
107.7600	4.9894	2.3118
107.7800	4.9895	2.3022
107.8000	4.9895	2.2930
107.8200	4.9894	2.2841
107.8400	4.9897	2.2745
107.8600	4.9895	2.2645
107.8800	4.9894	2.2551
107.9000	4.9897	2.2463
107.9200	4.9895	2.2365
107.9400	4.9892	2.2265
107.9600	4.9894	2.2149
107.9800	4.9894	2.2059
108.0000	4.9897	2.1972
108.0200	4.9895	2.1872
108.0400	4.9897	2.1775
108.0600	4.9894	2.1681
108.0800	4.9897	2.1584
108.1000	4.9897	2.1487
108.1200	4.9894	2.1379
108.1400	4.9894	2.1283
108.1600	4.9892	2.1186
108.1800	4.9894	2.1086
108.2000	4.9894	2.0993
108.2200	4.9895	2.0892
108.2400	4.9895	2.0792
108.2600	4.9895	2.0690
108.2800	4.9897	2.0592
108.3000	4.9895	2.0489
108.3200	4.9897	2.0391
108.3400	4.9897	2.0291
108.3600	4.9895	2.0188
108.3800	4.9894	2.0087
108.4000	4.9895	1.9992
108.4200	4.9895	1.9889
108.4400	4.9897	1.9784
108.4600	4.9899	1.9678
108.4800	4.9895	1.9584
108.5000	4.9897	1.9481
108.5200	4.9895	1.9370
108.5400	4.9895	1.9266
108.5600	4.9895	1.9171
108.5800	4.9895	1.9065
108.6000	4.9895	1.8957
108.6200	4.9897	1.8857
108.6400	4.9897	1.8759
108.6600	4.9892	1.8644
108.6800	4.9892	1.8535
108.7000	4.9894	1.8442
108.7200	4.9895	1.8329
108.7400	4.9897	1.8224
108.7600	4.9894	1.8120
108.7800	4.9897	1.8018
108.8000	4.9892	1.7913
108.8200	4.9894	1.7806
108.8400	4.9894	1.7701
108.8600	4.9894	1.7590
108.8800	4.9897	1.7472
108.9000	4.9895	1.7373
108.9200	4.9895	1.7279
108.9400	4.9895	1.7167
108.9600	4.9892	1.7055
108.9800	4.9894	1.6954
109.0000	4.9895	1.6837
109.0200	4.9895	1.6730
109.0400	4.9894	1.6622
109.0600	4.9894	1.6519
109.0800	4.9894	1.6416
109.1000	4.9894	1.6300
109.1200	4.9895	1.6193
109.1400	4.9895	1.6083
109.1600	4.9894	1.5972
109.1800	4.9894	1.5855
109.2000	4.9894	1.5747
109.2200	4.9895	1.5639
109.2400	4.9895	1.5531
109.2600	4.9892	1.5420
109.2800	4.9892	1.5310
109.3000	4.9894	1.5196
109.3200	4.9895	1.5090
109.3400	4.9895	1.4987
109.3600	4.9895	1.4873
109.3800	4.9894	1.4757
109.4000	4.9894	1.4637
109.4200	4.9897	1.4530
109.4400	4.9895	1.4420
109.4600	4.9894	1.4307
109.4800	4.9894	1.4193
109.5000	4.9895	1.4084
109.5200	4.9892	1.3974
109.5400	4.9895	1.3871
109.5600	4.9899	1.3750
109.5800	4.9894	1.3633
109.6000	4.9894	1.3517
109.6200	4.9892	1.3398
109.6400	4.9892	1.3285
109.6600	4.9900	1.3179
109.6800	4.9895	1.3071
109.7000	4.9894	1.2954
109.7200	4.9897	1.2836
109.7400	4.9892	1.2723
109.7600	4.9894	1.2609
109.7800	4.9897	1.2493
109.8000	4.9894	1.2374
109.8200	4.9894	1.2265
